"item","id","resp","testlet","domain","subdomain"
MH3,480,0,MH,geometry,reflection
MH3,31,0,MH,geometry,reflection
MH3,460,0,MH,geometry,reflection
MH3,570,0,MH,geometry,reflection
MH3,296,0,MH,geometry,reflection
MH3,269,0,MH,geometry,reflection
MH3,647,0,MH,geometry,reflection
MH3,385,0,MH,geometry,reflection
MH3,82,0,MH,geometry,reflection
MH3,231,0,MH,geometry,reflection
MH3,581,0,MH,geometry,reflection
MH3,372,0,MH,geometry,reflection
MH3,511,0,MH,geometry,reflection
MH3,298,0,MH,geometry,reflection
MH3,159,0,MH,geometry,reflection
MH3,145,0,MH,geometry,reflection
MH3,78,0,MH,geometry,reflection
MH3,293,0,MH,geometry,reflection
MH3,645,0,MH,geometry,reflection
MH3,248,0,MH,geometry,reflection
MH3,561,0,MH,geometry,reflection
MH3,613,0,MH,geometry,reflection
MH3,553,0,MH,geometry,reflection
MH3,455,0,MH,geometry,reflection
MH3,402,0,MH,geometry,reflection
MH3,400,0,MH,geometry,reflection
MH3,211,0,MH,geometry,reflection
MH3,439,0,MH,geometry,reflection
MH3,137,0,MH,geometry,reflection
MH3,275,0,MH,geometry,reflection
MH3,527,0,MH,geometry,reflection
MH3,99,0,MH,geometry,reflection
MH3,583,0,MH,geometry,reflection
MH3,242,0,MH,geometry,reflection
MH3,243,0,MH,geometry,reflection
MH3,573,0,MH,geometry,reflection
MH3,289,0,MH,geometry,reflection
MH3,6,0,MH,geometry,reflection
MH3,627,0,MH,geometry,reflection
MH3,658,0,MH,geometry,reflection
MH3,567,0,MH,geometry,reflection
MH3,632,0,MH,geometry,reflection
MH3,616,0,MH,geometry,reflection
MH3,343,0,MH,geometry,reflection
MH3,232,0,MH,geometry,reflection
MH3,140,0,MH,geometry,reflection
MH3,299,0,MH,geometry,reflection
MH3,120,0,MH,geometry,reflection
MH3,240,0,MH,geometry,reflection
MH3,246,0,MH,geometry,reflection
MH3,398,0,MH,geometry,reflection
MH3,143,0,MH,geometry,reflection
MH3,394,0,MH,geometry,reflection
MH3,422,0,MH,geometry,reflection
MH3,365,0,MH,geometry,reflection
MH3,191,0,MH,geometry,reflection
MH3,477,0,MH,geometry,reflection
MH3,396,0,MH,geometry,reflection
MH3,380,0,MH,geometry,reflection
MH3,209,0,MH,geometry,reflection
MH3,442,0,MH,geometry,reflection
MH3,507,0,MH,geometry,reflection
MH3,176,0,MH,geometry,reflection
MH3,610,0,MH,geometry,reflection
MH3,429,0,MH,geometry,reflection
MH3,119,0,MH,geometry,reflection
MH3,10,0,MH,geometry,reflection
MH3,558,0,MH,geometry,reflection
MH3,66,0,MH,geometry,reflection
MH3,286,0,MH,geometry,reflection
MH3,304,0,MH,geometry,reflection
MH3,600,0,MH,geometry,reflection
MH3,43,0,MH,geometry,reflection
MH3,515,0,MH,geometry,reflection
MH3,510,0,MH,geometry,reflection
MH3,403,0,MH,geometry,reflection
MH3,555,0,MH,geometry,reflection
MH3,540,0,MH,geometry,reflection
MH3,633,0,MH,geometry,reflection
MH3,142,0,MH,geometry,reflection
MH3,608,0,MH,geometry,reflection
MH3,95,0,MH,geometry,reflection
MH3,39,0,MH,geometry,reflection
MH3,283,0,MH,geometry,reflection
MH3,216,0,MH,geometry,reflection
MH3,193,0,MH,geometry,reflection
MH3,11,0,MH,geometry,reflection
MH3,281,0,MH,geometry,reflection
MH3,361,0,MH,geometry,reflection
MH3,383,0,MH,geometry,reflection
MH3,271,0,MH,geometry,reflection
MH3,635,0,MH,geometry,reflection
MH3,622,0,MH,geometry,reflection
MH3,618,0,MH,geometry,reflection
MH3,489,0,MH,geometry,reflection
MH3,492,0,MH,geometry,reflection
MH3,259,0,MH,geometry,reflection
MH3,591,0,MH,geometry,reflection
MH3,110,0,MH,geometry,reflection
MH3,530,0,MH,geometry,reflection
MH3,450,0,MH,geometry,reflection
MH3,483,0,MH,geometry,reflection
MH3,40,0,MH,geometry,reflection
MH3,114,0,MH,geometry,reflection
MH3,234,0,MH,geometry,reflection
MH3,15,0,MH,geometry,reflection
MH3,61,0,MH,geometry,reflection
MH3,314,0,MH,geometry,reflection
MH3,30,0,MH,geometry,reflection
MH3,660,0,MH,geometry,reflection
MH3,291,0,MH,geometry,reflection
MH3,345,0,MH,geometry,reflection
MH3,247,0,MH,geometry,reflection
MH3,606,0,MH,geometry,reflection
MH3,179,0,MH,geometry,reflection
MH3,330,0,MH,geometry,reflection
MH3,222,0,MH,geometry,reflection
MH3,208,0,MH,geometry,reflection
MH3,615,0,MH,geometry,reflection
MH3,163,0,MH,geometry,reflection
MH3,182,0,MH,geometry,reflection
MH3,387,0,MH,geometry,reflection
MH3,498,0,MH,geometry,reflection
MH3,447,0,MH,geometry,reflection
MH3,550,0,MH,geometry,reflection
MH3,199,0,MH,geometry,reflection
MH3,223,0,MH,geometry,reflection
MH3,302,0,MH,geometry,reflection
MH3,226,0,MH,geometry,reflection
MH3,451,0,MH,geometry,reflection
MH3,373,0,MH,geometry,reflection
MH3,56,0,MH,geometry,reflection
MH3,96,0,MH,geometry,reflection
MH3,576,0,MH,geometry,reflection
MH3,267,0,MH,geometry,reflection
MH3,412,0,MH,geometry,reflection
MH3,565,0,MH,geometry,reflection
MH3,55,0,MH,geometry,reflection
MH3,486,0,MH,geometry,reflection
MH3,165,0,MH,geometry,reflection
MH3,257,0,MH,geometry,reflection
MH3,68,0,MH,geometry,reflection
MH3,35,0,MH,geometry,reflection
MH3,229,0,MH,geometry,reflection
MH3,127,0,MH,geometry,reflection
MH3,441,0,MH,geometry,reflection
MH3,607,0,MH,geometry,reflection
MH3,189,0,MH,geometry,reflection
MH3,588,0,MH,geometry,reflection
MH3,487,0,MH,geometry,reflection
MH3,111,0,MH,geometry,reflection
MH3,358,0,MH,geometry,reflection
MH3,656,0,MH,geometry,reflection
MH3,168,0,MH,geometry,reflection
MH3,17,0,MH,geometry,reflection
MH3,605,0,MH,geometry,reflection
MH3,664,0,MH,geometry,reflection
MH3,112,0,MH,geometry,reflection
MH3,574,0,MH,geometry,reflection
MH3,166,0,MH,geometry,reflection
MH3,32,0,MH,geometry,reflection
MH3,663,0,MH,geometry,reflection
MH3,393,0,MH,geometry,reflection
MH3,160,0,MH,geometry,reflection
MH3,661,0,MH,geometry,reflection
MH3,81,0,MH,geometry,reflection
MH3,529,0,MH,geometry,reflection
MH3,494,0,MH,geometry,reflection
MH3,475,0,MH,geometry,reflection
MH3,516,0,MH,geometry,reflection
MH3,580,0,MH,geometry,reflection
MH3,420,0,MH,geometry,reflection
MH3,389,0,MH,geometry,reflection
MH3,104,0,MH,geometry,reflection
MH3,236,0,MH,geometry,reflection
MH3,435,0,MH,geometry,reflection
MH3,12,0,MH,geometry,reflection
MH3,636,0,MH,geometry,reflection
MH3,651,0,MH,geometry,reflection
MH3,502,0,MH,geometry,reflection
MH3,239,0,MH,geometry,reflection
MH3,262,0,MH,geometry,reflection
MH3,79,0,MH,geometry,reflection
MH3,328,0,MH,geometry,reflection
MH3,638,0,MH,geometry,reflection
MH3,596,0,MH,geometry,reflection
MH3,526,0,MH,geometry,reflection
MH3,18,0,MH,geometry,reflection
MH3,657,0,MH,geometry,reflection
MH3,430,0,MH,geometry,reflection
MH3,399,0,MH,geometry,reflection
MH3,97,0,MH,geometry,reflection
MH3,376,0,MH,geometry,reflection
MH3,57,0,MH,geometry,reflection
MH3,273,0,MH,geometry,reflection
MH3,50,0,MH,geometry,reflection
MH3,437,0,MH,geometry,reflection
MH3,453,0,MH,geometry,reflection
MH3,360,0,MH,geometry,reflection
MH3,491,0,MH,geometry,reflection
MH3,421,0,MH,geometry,reflection
MH3,123,0,MH,geometry,reflection
MH3,270,0,MH,geometry,reflection
MH3,47,0,MH,geometry,reflection
MH3,630,0,MH,geometry,reflection
MH3,69,0,MH,geometry,reflection
MH3,418,0,MH,geometry,reflection
MH3,579,0,MH,geometry,reflection
MH3,148,0,MH,geometry,reflection
MH3,587,0,MH,geometry,reflection
MH3,139,0,MH,geometry,reflection
MH3,464,0,MH,geometry,reflection
MH3,130,0,MH,geometry,reflection
MH3,505,0,MH,geometry,reflection
MH3,228,0,MH,geometry,reflection
MH3,440,0,MH,geometry,reflection
MH3,74,0,MH,geometry,reflection
MH3,425,0,MH,geometry,reflection
MH3,577,0,MH,geometry,reflection
MH3,41,0,MH,geometry,reflection
MH3,546,0,MH,geometry,reflection
MH3,467,0,MH,geometry,reflection
MH3,362,0,MH,geometry,reflection
MH3,367,0,MH,geometry,reflection
MH3,364,0,MH,geometry,reflection
MH3,423,0,MH,geometry,reflection
MH3,198,0,MH,geometry,reflection
MH3,443,0,MH,geometry,reflection
MH3,108,0,MH,geometry,reflection
MH3,245,0,MH,geometry,reflection
MH3,48,0,MH,geometry,reflection
MH3,75,0,MH,geometry,reflection
MH3,106,0,MH,geometry,reflection
MH3,466,0,MH,geometry,reflection
MH3,153,0,MH,geometry,reflection
MH3,76,0,MH,geometry,reflection
MH3,292,0,MH,geometry,reflection
MH3,381,0,MH,geometry,reflection
MH3,288,0,MH,geometry,reflection
MH3,177,0,MH,geometry,reflection
MH3,642,0,MH,geometry,reflection
MH3,278,0,MH,geometry,reflection
MH3,29,0,MH,geometry,reflection
MH3,312,0,MH,geometry,reflection
MH3,590,0,MH,geometry,reflection
MH3,445,0,MH,geometry,reflection
MH3,592,0,MH,geometry,reflection
MH3,568,0,MH,geometry,reflection
MH3,146,0,MH,geometry,reflection
MH3,279,0,MH,geometry,reflection
MH3,639,0,MH,geometry,reflection
MH3,321,0,MH,geometry,reflection
MH3,427,0,MH,geometry,reflection
MH3,484,0,MH,geometry,reflection
MH3,419,0,MH,geometry,reflection
MH3,333,0,MH,geometry,reflection
MH3,187,0,MH,geometry,reflection
MH3,525,0,MH,geometry,reflection
MH3,547,0,MH,geometry,reflection
MH3,27,0,MH,geometry,reflection
MH3,332,0,MH,geometry,reflection
MH3,432,0,MH,geometry,reflection
MH3,619,0,MH,geometry,reflection
MH3,118,0,MH,geometry,reflection
MH3,16,0,MH,geometry,reflection
MH3,25,0,MH,geometry,reflection
MH3,190,0,MH,geometry,reflection
MH3,356,0,MH,geometry,reflection
MH3,544,0,MH,geometry,reflection
MH3,462,0,MH,geometry,reflection
MH3,238,0,MH,geometry,reflection
MH3,136,0,MH,geometry,reflection
MH3,563,0,MH,geometry,reflection
MH3,458,0,MH,geometry,reflection
MH3,649,0,MH,geometry,reflection
MH3,58,0,MH,geometry,reflection
MH3,518,0,MH,geometry,reflection
MH3,648,0,MH,geometry,reflection
MH3,219,0,MH,geometry,reflection
MH3,461,0,MH,geometry,reflection
MH3,586,0,MH,geometry,reflection
MH3,340,0,MH,geometry,reflection
MH3,536,0,MH,geometry,reflection
MH3,641,0,MH,geometry,reflection
MH3,103,0,MH,geometry,reflection
MH3,465,0,MH,geometry,reflection
MH3,392,0,MH,geometry,reflection
MH3,405,0,MH,geometry,reflection
MH3,470,0,MH,geometry,reflection
MH3,397,0,MH,geometry,reflection
MH3,186,0,MH,geometry,reflection
MH3,255,0,MH,geometry,reflection
MH3,551,0,MH,geometry,reflection
MH3,220,0,MH,geometry,reflection
MH3,517,0,MH,geometry,reflection
MH3,436,0,MH,geometry,reflection
MH3,290,0,MH,geometry,reflection
MH3,295,0,MH,geometry,reflection
MH3,539,0,MH,geometry,reflection
MH3,28,0,MH,geometry,reflection
MH3,449,0,MH,geometry,reflection
MH3,59,0,MH,geometry,reflection
MH3,144,0,MH,geometry,reflection
MH3,454,0,MH,geometry,reflection
MH3,334,0,MH,geometry,reflection
MH3,303,0,MH,geometry,reflection
MH3,595,0,MH,geometry,reflection
MH3,317,0,MH,geometry,reflection
MH3,294,0,MH,geometry,reflection
MH3,306,0,MH,geometry,reflection
MH3,629,0,MH,geometry,reflection
MH3,100,0,MH,geometry,reflection
MH3,537,0,MH,geometry,reflection
MH3,391,0,MH,geometry,reflection
MH3,46,0,MH,geometry,reflection
MH3,185,0,MH,geometry,reflection
MH3,170,0,MH,geometry,reflection
MH3,261,0,MH,geometry,reflection
MH3,533,0,MH,geometry,reflection
MH3,133,0,MH,geometry,reflection
MH3,214,0,MH,geometry,reflection
MH3,382,0,MH,geometry,reflection
MH3,434,0,MH,geometry,reflection
MH3,634,0,MH,geometry,reflection
MH3,23,0,MH,geometry,reflection
MH3,612,0,MH,geometry,reflection
MH3,60,0,MH,geometry,reflection
MH3,582,0,MH,geometry,reflection
MH3,164,0,MH,geometry,reflection
MH3,374,0,MH,geometry,reflection
MH3,310,0,MH,geometry,reflection
MH3,277,0,MH,geometry,reflection
MH3,417,0,MH,geometry,reflection
MH3,413,0,MH,geometry,reflection
MH3,129,0,MH,geometry,reflection
MH3,36,0,MH,geometry,reflection
MH3,602,0,MH,geometry,reflection
MH3,266,0,MH,geometry,reflection
MH3,611,0,MH,geometry,reflection
MH3,594,0,MH,geometry,reflection
MH4,257,0,MH,geometry,reflection
MH4,561,0,MH,geometry,reflection
MH4,470,0,MH,geometry,reflection
MH4,213,0,MH,geometry,reflection
MH4,552,0,MH,geometry,reflection
MH4,68,0,MH,geometry,reflection
MH4,148,0,MH,geometry,reflection
MH4,465,0,MH,geometry,reflection
MH4,320,0,MH,geometry,reflection
MH4,244,0,MH,geometry,reflection
MH4,378,0,MH,geometry,reflection
MH4,249,0,MH,geometry,reflection
MH4,412,0,MH,geometry,reflection
MH4,29,0,MH,geometry,reflection
MH4,281,0,MH,geometry,reflection
MH4,66,0,MH,geometry,reflection
MH4,130,0,MH,geometry,reflection
MH4,60,0,MH,geometry,reflection
MH4,480,0,MH,geometry,reflection
MH4,553,0,MH,geometry,reflection
MH4,550,0,MH,geometry,reflection
MH4,486,0,MH,geometry,reflection
MH4,367,0,MH,geometry,reflection
MH4,633,0,MH,geometry,reflection
MH4,328,0,MH,geometry,reflection
MH4,548,0,MH,geometry,reflection
MH4,86,0,MH,geometry,reflection
MH4,212,0,MH,geometry,reflection
MH4,127,0,MH,geometry,reflection
MH4,392,0,MH,geometry,reflection
MH4,220,0,MH,geometry,reflection
MH4,567,0,MH,geometry,reflection
MH4,660,0,MH,geometry,reflection
MH4,662,0,MH,geometry,reflection
MH4,556,0,MH,geometry,reflection
MH4,609,0,MH,geometry,reflection
MH4,649,0,MH,geometry,reflection
MH4,618,0,MH,geometry,reflection
MH4,38,0,MH,geometry,reflection
MH4,525,0,MH,geometry,reflection
MH4,304,0,MH,geometry,reflection
MH4,292,0,MH,geometry,reflection
MH4,200,0,MH,geometry,reflection
MH4,171,0,MH,geometry,reflection
MH4,181,0,MH,geometry,reflection
MH4,158,0,MH,geometry,reflection
MH4,221,0,MH,geometry,reflection
MH4,510,0,MH,geometry,reflection
MH4,441,0,MH,geometry,reflection
MH4,95,0,MH,geometry,reflection
MH4,551,0,MH,geometry,reflection
MH4,277,0,MH,geometry,reflection
MH4,39,0,MH,geometry,reflection
MH4,385,0,MH,geometry,reflection
MH4,54,0,MH,geometry,reflection
MH4,514,0,MH,geometry,reflection
MH4,309,0,MH,geometry,reflection
MH4,429,0,MH,geometry,reflection
MH4,80,0,MH,geometry,reflection
MH4,643,0,MH,geometry,reflection
MH4,137,0,MH,geometry,reflection
MH4,315,0,MH,geometry,reflection
MH4,488,0,MH,geometry,reflection
MH4,154,0,MH,geometry,reflection
MH4,74,0,MH,geometry,reflection
MH4,180,0,MH,geometry,reflection
MH4,191,0,MH,geometry,reflection
MH4,539,0,MH,geometry,reflection
MH4,664,0,MH,geometry,reflection
MH4,153,0,MH,geometry,reflection
MH4,502,0,MH,geometry,reflection
MH4,159,0,MH,geometry,reflection
MH4,7,0,MH,geometry,reflection
MH4,45,0,MH,geometry,reflection
MH4,448,0,MH,geometry,reflection
MH4,577,0,MH,geometry,reflection
MH4,454,0,MH,geometry,reflection
MH4,479,0,MH,geometry,reflection
MH4,73,0,MH,geometry,reflection
MH4,1,0,MH,geometry,reflection
MH4,41,0,MH,geometry,reflection
MH4,222,0,MH,geometry,reflection
MH4,372,0,MH,geometry,reflection
MH4,313,0,MH,geometry,reflection
MH4,661,0,MH,geometry,reflection
MH4,562,0,MH,geometry,reflection
MH4,238,0,MH,geometry,reflection
MH4,396,0,MH,geometry,reflection
MH4,166,0,MH,geometry,reflection
MH4,33,0,MH,geometry,reflection
MH4,236,0,MH,geometry,reflection
MH4,104,0,MH,geometry,reflection
MH4,223,0,MH,geometry,reflection
MH4,198,0,MH,geometry,reflection
MH4,522,0,MH,geometry,reflection
MH4,141,0,MH,geometry,reflection
MH4,230,0,MH,geometry,reflection
MH4,625,0,MH,geometry,reflection
MH4,573,0,MH,geometry,reflection
MH4,185,0,MH,geometry,reflection
MH4,453,0,MH,geometry,reflection
MH4,391,0,MH,geometry,reflection
MH4,442,0,MH,geometry,reflection
MH4,508,0,MH,geometry,reflection
MH4,636,0,MH,geometry,reflection
MH4,23,0,MH,geometry,reflection
MH4,322,0,MH,geometry,reflection
MH4,651,0,MH,geometry,reflection
MH4,587,0,MH,geometry,reflection
MH4,497,0,MH,geometry,reflection
MH4,610,0,MH,geometry,reflection
MH4,76,0,MH,geometry,reflection
MH4,75,0,MH,geometry,reflection
MH4,596,0,MH,geometry,reflection
MH4,394,0,MH,geometry,reflection
MH4,400,0,MH,geometry,reflection
MH4,517,0,MH,geometry,reflection
MH4,629,0,MH,geometry,reflection
MH4,358,0,MH,geometry,reflection
MH4,646,0,MH,geometry,reflection
MH4,146,0,MH,geometry,reflection
MH4,490,0,MH,geometry,reflection
MH4,343,0,MH,geometry,reflection
MH4,71,0,MH,geometry,reflection
MH4,602,0,MH,geometry,reflection
MH4,193,0,MH,geometry,reflection
MH4,325,0,MH,geometry,reflection
MH4,476,0,MH,geometry,reflection
MH4,108,0,MH,geometry,reflection
MH4,644,0,MH,geometry,reflection
MH4,209,0,MH,geometry,reflection
MH4,496,0,MH,geometry,reflection
MH4,447,0,MH,geometry,reflection
MH4,308,0,MH,geometry,reflection
MH4,611,0,MH,geometry,reflection
MH4,420,0,MH,geometry,reflection
MH4,276,0,MH,geometry,reflection
MH4,102,0,MH,geometry,reflection
MH4,421,0,MH,geometry,reflection
MH4,21,0,MH,geometry,reflection
MH4,317,0,MH,geometry,reflection
MH4,366,0,MH,geometry,reflection
MH4,25,0,MH,geometry,reflection
MH4,627,0,MH,geometry,reflection
MH4,569,0,MH,geometry,reflection
MH4,262,0,MH,geometry,reflection
MH4,272,0,MH,geometry,reflection
MH4,105,0,MH,geometry,reflection
MH4,8,0,MH,geometry,reflection
MH4,90,0,MH,geometry,reflection
MH4,655,0,MH,geometry,reflection
MH4,302,0,MH,geometry,reflection
MH4,460,0,MH,geometry,reflection
MH4,628,0,MH,geometry,reflection
MH4,487,0,MH,geometry,reflection
MH4,512,0,MH,geometry,reflection
MH4,500,0,MH,geometry,reflection
MH4,386,0,MH,geometry,reflection
MH4,574,0,MH,geometry,reflection
MH4,369,0,MH,geometry,reflection
MH4,5,0,MH,geometry,reflection
MH4,368,0,MH,geometry,reflection
MH4,380,0,MH,geometry,reflection
MH4,174,0,MH,geometry,reflection
MH4,407,0,MH,geometry,reflection
MH4,589,0,MH,geometry,reflection
MH4,245,0,MH,geometry,reflection
MH4,398,0,MH,geometry,reflection
MH4,28,0,MH,geometry,reflection
MH4,36,0,MH,geometry,reflection
MH4,481,0,MH,geometry,reflection
MH4,571,0,MH,geometry,reflection
MH4,252,0,MH,geometry,reflection
MH4,55,0,MH,geometry,reflection
MH4,224,0,MH,geometry,reflection
MH4,306,0,MH,geometry,reflection
MH4,168,0,MH,geometry,reflection
MH4,286,0,MH,geometry,reflection
MH4,293,0,MH,geometry,reflection
MH4,251,0,MH,geometry,reflection
MH4,437,0,MH,geometry,reflection
MH4,570,0,MH,geometry,reflection
MH4,128,0,MH,geometry,reflection
MH4,494,0,MH,geometry,reflection
MH4,155,0,MH,geometry,reflection
MH4,568,0,MH,geometry,reflection
MH4,247,0,MH,geometry,reflection
MH4,492,0,MH,geometry,reflection
MH4,388,0,MH,geometry,reflection
MH4,143,0,MH,geometry,reflection
MH4,626,0,MH,geometry,reflection
MH4,408,0,MH,geometry,reflection
MH4,10,0,MH,geometry,reflection
MH4,270,0,MH,geometry,reflection
MH4,279,0,MH,geometry,reflection
MH4,612,0,MH,geometry,reflection
MH4,513,0,MH,geometry,reflection
MH4,140,0,MH,geometry,reflection
MH4,590,0,MH,geometry,reflection
MH4,440,0,MH,geometry,reflection
MH4,56,0,MH,geometry,reflection
MH4,622,0,MH,geometry,reflection
MH4,125,0,MH,geometry,reflection
MH4,24,0,MH,geometry,reflection
MH4,536,0,MH,geometry,reflection
MH4,422,0,MH,geometry,reflection
MH4,546,0,MH,geometry,reflection
MH4,349,0,MH,geometry,reflection
MH4,53,0,MH,geometry,reflection
MH4,635,0,MH,geometry,reflection
MH4,557,0,MH,geometry,reflection
MH4,374,0,MH,geometry,reflection
MH4,47,0,MH,geometry,reflection
MH4,235,0,MH,geometry,reflection
MH4,630,0,MH,geometry,reflection
MH4,50,0,MH,geometry,reflection
MH4,307,0,MH,geometry,reflection
MH4,642,0,MH,geometry,reflection
MH4,511,0,MH,geometry,reflection
MH4,419,0,MH,geometry,reflection
MH4,194,0,MH,geometry,reflection
MH4,64,0,MH,geometry,reflection
MH4,187,0,MH,geometry,reflection
MH4,197,0,MH,geometry,reflection
MH4,544,0,MH,geometry,reflection
MH4,451,0,MH,geometry,reflection
MH4,162,0,MH,geometry,reflection
MH4,79,0,MH,geometry,reflection
MH4,528,0,MH,geometry,reflection
MH4,445,0,MH,geometry,reflection
MH4,100,0,MH,geometry,reflection
MH4,115,0,MH,geometry,reflection
MH4,432,0,MH,geometry,reflection
MH4,586,0,MH,geometry,reflection
MH4,537,0,MH,geometry,reflection
MH4,118,0,MH,geometry,reflection
MH4,354,0,MH,geometry,reflection
MH4,267,0,MH,geometry,reflection
MH4,620,0,MH,geometry,reflection
MH4,208,0,MH,geometry,reflection
MH4,579,0,MH,geometry,reflection
MH4,338,0,MH,geometry,reflection
MH4,246,0,MH,geometry,reflection
MH4,83,0,MH,geometry,reflection
MH4,294,0,MH,geometry,reflection
MH4,439,0,MH,geometry,reflection
MH4,632,0,MH,geometry,reflection
MH4,149,0,MH,geometry,reflection
MH4,164,0,MH,geometry,reflection
MH4,78,0,MH,geometry,reflection
MH4,594,0,MH,geometry,reflection
MH4,382,0,MH,geometry,reflection
MH4,26,0,MH,geometry,reflection
MH4,334,0,MH,geometry,reflection
MH4,61,0,MH,geometry,reflection
MH4,156,0,MH,geometry,reflection
MH4,112,0,MH,geometry,reflection
MH4,403,0,MH,geometry,reflection
MH4,99,0,MH,geometry,reflection
MH4,401,0,MH,geometry,reflection
MH4,600,0,MH,geometry,reflection
MH4,344,0,MH,geometry,reflection
MH4,145,0,MH,geometry,reflection
MH4,576,0,MH,geometry,reflection
MH4,201,0,MH,geometry,reflection
MH4,615,0,MH,geometry,reflection
MH4,107,0,MH,geometry,reflection
MH4,17,0,MH,geometry,reflection
MH4,314,0,MH,geometry,reflection
MH4,656,0,MH,geometry,reflection
MH4,136,0,MH,geometry,reflection
MH4,298,0,MH,geometry,reflection
MH4,173,0,MH,geometry,reflection
MH4,177,0,MH,geometry,reflection
MH4,518,0,MH,geometry,reflection
MH4,228,0,MH,geometry,reflection
MH4,353,0,MH,geometry,reflection
MH4,393,0,MH,geometry,reflection
MH4,232,0,MH,geometry,reflection
MH4,88,0,MH,geometry,reflection
MH4,469,0,MH,geometry,reflection
MH4,450,0,MH,geometry,reflection
MH4,131,0,MH,geometry,reflection
MH4,82,0,MH,geometry,reflection
MH4,495,0,MH,geometry,reflection
MH4,106,0,MH,geometry,reflection
MH4,533,0,MH,geometry,reflection
MH4,333,0,MH,geometry,reflection
MH4,663,0,MH,geometry,reflection
MH4,565,0,MH,geometry,reflection
MH4,30,0,MH,geometry,reflection
MH4,371,0,MH,geometry,reflection
MH4,226,0,MH,geometry,reflection
MH4,219,0,MH,geometry,reflection
MH4,57,0,MH,geometry,reflection
MH4,619,0,MH,geometry,reflection
MH4,507,0,MH,geometry,reflection
MH4,103,0,MH,geometry,reflection
MH4,430,0,MH,geometry,reflection
MH4,117,0,MH,geometry,reflection
MH4,413,0,MH,geometry,reflection
MH4,283,0,MH,geometry,reflection
MH4,634,0,MH,geometry,reflection
MH4,592,0,MH,geometry,reflection
MH4,12,0,MH,geometry,reflection
MH4,652,0,MH,geometry,reflection
MH4,6,0,MH,geometry,reflection
MH4,564,0,MH,geometry,reflection
MH4,406,0,MH,geometry,reflection
MH4,473,0,MH,geometry,reflection
MH4,599,0,MH,geometry,reflection
MH4,332,0,MH,geometry,reflection
MH4,129,0,MH,geometry,reflection
MH4,659,0,MH,geometry,reflection
MH4,373,0,MH,geometry,reflection
MH4,139,0,MH,geometry,reflection
MH4,444,0,MH,geometry,reflection
MH4,214,0,MH,geometry,reflection
MH4,591,0,MH,geometry,reflection
MH4,138,0,MH,geometry,reflection
MH4,616,0,MH,geometry,reflection
MH4,288,0,MH,geometry,reflection
MH4,98,0,MH,geometry,reflection
MH4,489,0,MH,geometry,reflection
MH4,243,0,MH,geometry,reflection
MH4,335,0,MH,geometry,reflection
MH4,199,0,MH,geometry,reflection
MH4,321,0,MH,geometry,reflection
MH4,376,0,MH,geometry,reflection
MH4,549,0,MH,geometry,reflection
MH4,278,0,MH,geometry,reflection
MH4,402,0,MH,geometry,reflection
MH4,229,0,MH,geometry,reflection
MH4,330,0,MH,geometry,reflection
MH4,259,0,MH,geometry,reflection
MH4,581,0,MH,geometry,reflection
MH4,529,0,MH,geometry,reflection
MH4,347,0,MH,geometry,reflection
MH4,240,0,MH,geometry,reflection
MH4,647,0,MH,geometry,reflection
MH4,234,0,MH,geometry,reflection
MH4,120,0,MH,geometry,reflection
MH4,11,0,MH,geometry,reflection
MH4,614,0,MH,geometry,reflection
MH4,547,0,MH,geometry,reflection
MH4,641,0,MH,geometry,reflection
MH4,607,0,MH,geometry,reflection
MH4,133,0,MH,geometry,reflection
MH4,142,0,MH,geometry,reflection
MH4,126,0,MH,geometry,reflection
MH4,186,0,MH,geometry,reflection
MH4,192,0,MH,geometry,reflection
MH4,255,0,MH,geometry,reflection
MH4,116,0,MH,geometry,reflection
MH4,356,0,MH,geometry,reflection
MH4,466,0,MH,geometry,reflection
MH4,588,0,MH,geometry,reflection
MH4,40,0,MH,geometry,reflection
MH4,303,0,MH,geometry,reflection
MH4,81,0,MH,geometry,reflection
MH4,558,0,MH,geometry,reflection
MH4,606,0,MH,geometry,reflection
MH4,542,0,MH,geometry,reflection
MH4,350,0,MH,geometry,reflection
MH4,271,0,MH,geometry,reflection
MH4,485,0,MH,geometry,reflection
MH4,52,0,MH,geometry,reflection
MH4,640,0,MH,geometry,reflection
MH4,231,0,MH,geometry,reflection
MH4,399,0,MH,geometry,reflection
MH4,43,0,MH,geometry,reflection
MH4,364,0,MH,geometry,reflection
MH4,119,0,MH,geometry,reflection
MH4,280,0,MH,geometry,reflection
MH4,37,0,MH,geometry,reflection
MH4,266,0,MH,geometry,reflection
MH4,58,0,MH,geometry,reflection
MH4,527,0,MH,geometry,reflection
MH4,202,0,MH,geometry,reflection
MH4,289,0,MH,geometry,reflection
MH4,397,0,MH,geometry,reflection
MH4,449,0,MH,geometry,reflection
MH4,182,0,MH,geometry,reflection
MH4,18,0,MH,geometry,reflection
MH4,336,0,MH,geometry,reflection
MH4,144,0,MH,geometry,reflection
MH4,261,0,MH,geometry,reflection
MH4,27,0,MH,geometry,reflection
MH4,582,0,MH,geometry,reflection
MH4,405,0,MH,geometry,reflection
MH4,165,0,MH,geometry,reflection
MH4,383,0,MH,geometry,reflection
MH4,248,0,MH,geometry,reflection
MH4,657,0,MH,geometry,reflection
MH4,169,0,MH,geometry,reflection
